tanggal,stasiun,pm25,pm10,so2,co,o3,no2,max,critical,categori,year,month,day,dayofweek,critical_encoded,categori_encoded
2016-04-03,DKI5 (Kebon Jeruk),0.0,-0.5119250341198348,-0.8130133121018153,2.3827377268118908,0.0746701415976681,-0.4993099593456721,80.0,O3,SEDANG,2016,4,3,6,2,3
2016-04-04,DKI3 (Jagakarsa),0.0,-1.02347032473514,-0.017969127913960485,-0.7661080440331339,-0.2137649737823686,-0.23476286010086642,66.0,O3,SEDANG,2016,4,4,0,2,3
2016-04-05,DKI3 (Jagakarsa),0.0,-0.6824401309916032,-0.1504764919452696,-0.5723329196734401,-0.2137649737823686,-1.557498356324895,66.0,O3,SEDANG,2016,4,5,1,2,3
2016-04-06,DKI3 (Jagakarsa),0.0,-0.05721810912845243,-0.08422280992961505,-0.2816702331338994,0.4455152899434296,-1.2929512570800892,98.0,O3,SEDANG,2016,4,6,2,2,3
2016-04-07,DKI3 (Jagakarsa),0.0,-0.17089484037629804,-0.08422280992961505,0.008992453405641318,0.012862616873374522,-0.7638570585904778,77.0,O3,SEDANG,2016,4,7,3,2,3
2016-04-08,DKI4 (Lubang Buaya),0.0,0.5111655471107756,-0.41549122000788785,-0.9598831683928277,-1.0790703199224787,0.6911519872559535,65.0,PM10,SEDANG,2016,4,8,4,3,3
2016-04-09,DKI2 (Kelapa Gading),0.0,-0.5687633997437576,-1.011774358148779,0.29965513994518206,0.3631052569777048,1.087972636123162,94.0,O3,SEDANG,2016,4,9,5,2,3
2016-04-10,DKI3 (Jagakarsa),0.0,0.05645862211939316,-0.08422280992961505,-0.2816702331338994,-0.007739891368056671,-1.1606777074576864,76.0,O3,SEDANG,2016,4,10,6,2,3
2016-04-11,DKI3 (Jagakarsa),0.0,0.7953573752303895,-0.08422280992961505,0.49343026430487585,1.2902181278421085,-0.8961306082128807,139.0,O3,TIDAK SEHAT,2016,4,11,0,2,5
2016-04-12,DKI4 (Lubang Buaya),0.0,2.273154881452382,-0.21673017396092417,-0.7661080440331339,-1.120275336405341,0.294331338388745,99.0,PM10,SEDANG,2016,4,12,1,3,3
2016-04-13,DKI4 (Lubang Buaya),0.0,0.8521957408543123,-0.2829838559765787,-1.0567707305726748,-0.8730452375081668,-0.10248931047846357,71.0,PM10,SEDANG,2016,4,13,2,3,3
2016-04-14,DKI2 (Kelapa Gading),0.0,0.9658724721021579,-0.41549122000788785,1.8498561348227325,0.9605779959792095,0.5588784376335507,123.0,O3,TIDAK SEHAT,2016,4,14,3,2,5
2016-04-15,DKI2 (Kelapa Gading),0.0,0.05645862211939316,-0.6805059480705061,1.2685307617436512,0.8369629465306223,0.8234255368783564,117.0,O3,TIDAK SEHAT,2016,4,15,4,2,5
2016-04-16,DKI5 (Kebon Jeruk),0.0,0.7385190096064668,-0.8792669941174698,2.3827377268118908,0.03346512511480572,0.294331338388745,78.0,O3,SEDANG,2016,4,16,5,2,3
2016-04-17,DKI3 (Jagakarsa),0.0,-0.0003797435045296367,0.04828455410169408,0.10588001558548822,0.03346512511480572,-1.2929512570800892,78.0,O3,SEDANG,2016,4,17,6,2,3
2016-04-18,DKI5 (Kebon Jeruk),0.0,-0.9666319591112171,-0.9455206761331244,2.3827377268118908,0.3425027487362736,-0.10248931047846357,93.0,O3,SEDANG,2016,4,18,0,2,3
2016-04-19,DKI5 (Kebon Jeruk),0.0,-0.11405647475237524,-0.9455206761331244,2.3827377268118908,0.0746701415976681,0.16205778876634214,80.0,O3,SEDANG,2016,4,19,1,2,3
2016-04-20,DKI3 (Jagakarsa),0.0,-0.9666319591112171,-0.017969127913960485,-0.2816702331338994,0.46611779818486077,-1.2929512570800892,99.0,O3,SEDANG,2016,4,20,2,2,3
2016-04-21,DKI5 (Kebon Jeruk),0.0,-0.2845715716241436,-1.011774358148779,2.3827377268118908,1.2078080948763839,0.5588784376335507,135.0,O3,TIDAK SEHAT,2016,4,21,3,2,5
2016-04-22,DKI3 (Jagakarsa),0.0,0.05645862211939316,0.04828455410169408,-0.37855779531374634,-0.15195744905807504,-1.1606777074576864,69.0,O3,SEDANG,2016,4,22,4,2,3
2016-04-23,DKI5 (Kebon Jeruk),0.0,-0.5687633997437576,-0.6805059480705061,1.1716431995638041,-0.2343674820237998,-0.8961306082128807,65.0,O3,SEDANG,2016,4,23,5,2,3
2016-04-24,DKI2 (Kelapa Gading),0.0,0.39748881586292995,-0.3492375379922333,0.008992453405641318,-0.7082251715767173,-0.3670364097232693,63.0,PM10,SEDANG,2016,4,24,6,3,3
2016-04-25,DKI5 (Kebon Jeruk),0.0,-0.11405647475237524,-0.8792669941174698,2.1405188213622734,-0.2137649737823686,-0.4993099593456721,66.0,O3,SEDANG,2016,4,25,0,2,3
2016-04-26,DKI1 (Bunderan HI),0.0,0.8521957408543123,0.44580664619562144,0.9778680752041105,-1.3056979105782218,-1.4252248067024922,71.0,PM10,SEDANG,2016,4,26,1,3,3
2016-04-27,DKI3 (Jagakarsa),0.0,0.17013535336723876,0.04828455410169408,-0.18478267095405249,-0.007739891368056671,-1.2929512570800892,76.0,O3,SEDANG,2016,4,27,2,2,3
2016-04-28,DKI5 (Kebon Jeruk),0.0,0.11329698774331595,-0.8130133121018153,2.3827377268118908,0.11587515808053049,-0.10248931047846357,82.0,O3,SEDANG,2016,4,28,3,2,3
2016-04-29,DKI5 (Kebon Jeruk),0.0,-0.5119250341198348,-0.8792669941174698,1.8498561348227325,-0.04894490785091906,-0.7638570585904778,74.0,O3,SEDANG,2016,4,29,4,2,3
2016-04-30,DKI4 (Lubang Buaya),0.0,0.8521957408543123,-0.41549122000788785,0.10588001558548822,-0.7700326963010108,-0.4993099593456721,71.0,PM10,SEDANG,2016,4,30,5,3,3
2016-05-01,DKI5 (Kebon Jeruk),0.0,0.05645862211939316,-0.8792669941174698,2.3827377268118908,-0.2961750067480934,-0.631583508968075,69.0,CO,SEDANG,2016,5,1,6,0,3
2016-05-02,DKI5 (Kebon Jeruk),0.0,-0.22773320600022082,-0.8792669941174698,2.3827377268118908,-0.2137649737823686,-0.7638570585904778,66.0,O3,SEDANG,2016,5,2,0,2,3
2016-05-03,DKI4 (Lubang Buaya),0.0,0.7953573752303895,-0.3492375379922333,-0.18478267095405249,-0.9966602869567539,-1.0284041578352836,70.0,PM10,SEDANG,2016,5,3,1,3,3
2016-05-04,DKI3 (Jagakarsa),0.0,1.250064300221772,0.11453823611734865,2.3827377268118908,-0.4609950726795429,-0.631583508968075,78.0,PM10,SEDANG,2016,5,4,2,3,3
2016-05-05,DKI4 (Lubang Buaya),0.0,0.39748881586292995,-0.547998584039197,0.39654270212502896,-1.2232878776124971,-1.0284041578352836,63.0,PM10,SEDANG,2016,5,5,3,3,3
2016-05-06,DKI3 (Jagakarsa),0.0,1.3069026658456946,0.04828455410169408,2.2374063835421203,1.0635905371863654,-0.8961306082128807,128.0,O3,TIDAK SEHAT,2016,5,6,4,2,5
2016-05-07,DKI2 (Kelapa Gading),0.0,0.34065045023900714,-0.8130133121018153,0.6872053886645697,0.3425027487362736,-0.3670364097232693,93.0,O3,SEDANG,2016,5,7,5,2,3
2016-05-08,DKI2 (Kelapa Gading),0.0,1.0227108377260807,-0.41549122000788785,2.334293945721967,0.15708017456339288,1.087972636123162,84.0,O3,SEDANG,2016,5,8,6,2,3
2016-05-09,DKI2 (Kelapa Gading),0.0,0.39748881586292995,-0.6142522660548515,0.9778680752041105,1.4138331772906956,-0.10248931047846357,145.0,O3,TIDAK SEHAT,2016,5,9,0,2,5
2016-05-10,DKI3 (Jagakarsa),0.0,0.6248422783586212,0.04828455410169408,0.29965513994518206,0.19828519104625528,-0.7638570585904778,86.0,O3,SEDANG,2016,5,10,1,2,3
2016-05-11,DKI3 (Jagakarsa),0.0,-0.0003797435045296367,0.04828455410169408,-0.08789510877420559,0.15708017456339288,-1.1606777074576864,84.0,O3,SEDANG,2016,5,11,2,2,3
2016-05-12,DKI4 (Lubang Buaya),0.0,1.8184479564609999,-0.2829838559765787,0.6872053886645697,-0.06954741609235025,0.029784239143939278,88.0,PM10,SEDANG,2016,5,12,3,3,3
2016-05-13,DKI5 (Kebon Jeruk),0.0,-0.8529552278633716,-0.9455206761331244,2.3827377268118908,0.3631052569777048,-0.10248931047846357,94.0,O3,SEDANG,2016,5,13,4,2,3
2016-05-14,DKI5 (Kebon Jeruk),0.0,-2.2739143684614413,-0.9455206761331244,1.8498561348227325,0.5691303393920167,-0.7638570585904778,104.0,O3,TIDAK SEHAT,2016,5,14,5,2,5
2016-05-15,DKI5 (Kebon Jeruk),0.0,-2.2739143684614413,-0.7467596300861606,2.3827377268118908,-0.06954741609235025,-0.8961306082128807,73.0,O3,SEDANG,2016,5,15,6,2,3
2016-05-16,DKI5 (Kebon Jeruk),0.0,-1.307662152854754,-0.8792669941174698,1.8498561348227325,0.32190024049484245,-0.631583508968075,92.0,O3,SEDANG,2016,5,16,0,2,3
2016-05-17,DKI2 (Kelapa Gading),0.0,1.250064300221772,-0.547998584039197,0.8809805130242635,0.13647766632196168,0.9556990865007592,83.0,O3,SEDANG,2016,5,17,1,2,3
2016-05-18,DKI2 (Kelapa Gading),0.0,1.250064300221772,-0.4817449020235424,1.365418323923498,-0.7082251715767173,0.4266048880111478,78.0,PM10,SEDANG,2016,5,18,2,3,3
2016-05-19,DKI3 (Jagakarsa),0.0,0.22697371899116156,-0.017969127913960485,0.39654270212502896,1.6198582597050075,-1.1606777074576864,155.0,O3,TIDAK SEHAT,2016,5,19,3,2,5
2016-05-20,DKI5 (Kebon Jeruk),0.0,0.34065045023900714,-0.9455206761331244,2.2374063835421203,0.28069522401198005,-0.4993099593456721,90.0,O3,SEDANG,2016,5,20,4,2,3
2016-05-21,DKI5 (Kebon Jeruk),0.0,-0.2845715716241436,-1.011774358148779,1.6560810104630388,0.09527264983909929,0.029784239143939278,81.0,O3,SEDANG,2016,5,21,5,2,3
2016-05-22,DKI5 (Kebon Jeruk),0.0,0.05645862211939316,-1.011774358148779,2.3827377268118908,0.6721428805991727,0.16205778876634214,109.0,O3,TIDAK SEHAT,2016,5,22,6,2,5
2016-05-23,DKI3 (Jagakarsa),0.0,-0.11405647475237524,-0.017969127913960485,-0.08789510877420559,0.8575654547720535,-1.4252248067024922,118.0,O3,TIDAK SEHAT,2016,5,23,0,2,5
2016-05-24,DKI5 (Kebon Jeruk),0.0,0.39748881586292995,-0.8792669941174698,2.3827377268118908,0.3012977322534112,0.6911519872559535,91.0,O3,SEDANG,2016,5,24,1,2,3
2016-05-25,DKI5 (Kebon Jeruk),0.0,-0.6824401309916032,-0.8792669941174698,2.3827377268118908,0.11587515808053049,-0.10248931047846357,82.0,O3,SEDANG,2016,5,25,2,2,3
2016-05-26,DKI2 (Kelapa Gading),0.0,1.9889630533327682,1.0420897843365124,0.6872053886645697,-0.6052126303695613,0.4266048880111478,91.0,PM10,SEDANG,2016,5,26,3,3,3
2016-05-27,DKI2 (Kelapa Gading),0.0,1.8752863220849227,0.37955296417996687,1.0747556373839573,-0.31677751498952456,2.0138874834799823,89.0,PM10,SEDANG,2016,5,27,4,3,3
2016-05-28,DKI2 (Kelapa Gading),0.0,2.159478150204537,-0.1504764919452696,1.8498561348227325,0.012862616873374522,0.5588784376335507,94.0,PM10,SEDANG,2016,5,28,5,3,3
2016-05-29,DKI4 (Lubang Buaya),0.0,0.28381208461508434,-0.2829838559765787,-0.37855779531374634,-0.9348527622324604,-0.10248931047846357,61.0,PM10,SEDANG,2016,5,29,6,3,3
2016-05-30,DKI5 (Kebon Jeruk),0.0,-0.05721810912845243,-0.6142522660548515,2.3827377268118908,0.05406763335623691,0.029784239143939278,79.0,O3,SEDANG,2016,5,30,0,2,3
2016-05-31,DKI5 (Kebon Jeruk),0.0,-0.17089484037629804,-0.7467596300861606,2.3827377268118908,0.5073228146677232,-0.4993099593456721,101.0,O3,TIDAK SEHAT,2016,5,31,1,2,5
2016-06-01,DKI2 (Kelapa Gading),0.0,1.0795492033500036,-0.4817449020235424,0.7840929508444165,0.8781679630134847,0.029784239143939278,119.0,O3,TIDAK SEHAT,2016,6,1,2,2,5
2016-06-02,DKI5 (Kebon Jeruk),0.0,-0.05721810912845243,-0.9455206761331244,2.3827377268118908,-0.6258151386109925,0.16205778876634214,81.0,CO,SEDANG,2016,6,2,3,0,3
2016-06-03,DKI2 (Kelapa Gading),0.0,-0.455086668495912,-0.8130133121018153,0.20276757776533513,1.3108206360835397,0.5588784376335507,140.0,O3,TIDAK SEHAT,2016,6,3,4,2,5
2016-06-04,DKI2 (Kelapa Gading),0.0,1.8184479564609999,-0.41549122000788785,1.559193448283192,0.09527264983909929,0.5588784376335507,88.0,PM10,SEDANG,2016,6,4,5,3,3
2016-06-05,DKI4 (Lubang Buaya),0.0,1.5910944939653087,-0.2829838559765787,2.3827377268118908,-0.5022000891624053,0.294331338388745,84.0,PM10,SEDANG,2016,6,5,6,3,3
2016-06-06,DKI5 (Kebon Jeruk),0.0,1.250064300221772,-0.8792669941174698,2.3827377268118908,0.7545529135648975,-0.10248931047846357,113.0,O3,TIDAK SEHAT,2016,6,6,0,2,5
2016-06-07,DKI2 (Kelapa Gading),0.0,1.193225934597849,0.512060328211276,2.0436312591824266,-0.6258151386109925,0.8234255368783564,77.0,PM10,SEDANG,2016,6,7,1,3,3
2016-06-08,DKI3 (Jagakarsa),0.0,-1.307662152854754,-0.017969127913960485,-0.9598831683928277,0.7751554218063287,-0.23476286010086642,114.0,O3,TIDAK SEHAT,2016,6,8,2,2,5
2016-06-09,DKI2 (Kelapa Gading),0.0,-0.2845715716241436,-0.7467596300861606,0.5903178264847228,-0.35798253147238696,0.4266048880111478,59.0,O3,SEDANG,2016,6,9,3,2,3
2016-06-10,DKI5 (Kebon Jeruk),0.0,0.39748881586292995,-0.8130133121018153,2.3827377268118908,-0.6464176468524236,1.6170668346127735,73.0,CO,SEDANG,2016,6,10,4,0,3
2016-06-11,DKI3 (Jagakarsa),0.0,-0.11405647475237524,-0.08422280992961505,-0.37855779531374634,-0.1725599572995062,-1.557498356324895,68.0,O3,SEDANG,2016,6,11,5,2,3
2016-06-12,DKI5 (Kebon Jeruk),0.0,0.28381208461508434,-0.8792669941174698,2.3827377268118908,0.7751554218063287,-0.10248931047846357,114.0,O3,TIDAK SEHAT,2016,6,12,6,2,5
2016-06-13,DKI3 (Jagakarsa),0.0,0.28381208461508434,-0.08422280992961505,-0.08789510877420559,1.0841930454277966,-1.4252248067024922,129.0,O3,TIDAK SEHAT,2016,6,13,0,2,5
2016-06-14,DKI3 (Jagakarsa),0.0,0.34065045023900714,-0.017969127913960485,-0.37855779531374634,0.17768268280482408,-1.557498356324895,85.0,O3,SEDANG,2016,6,14,1,2,3
2016-06-15,DKI3 (Jagakarsa),0.0,0.17013535336723876,-0.017969127913960485,0.008992453405641318,0.09527264983909929,-0.3670364097232693,81.0,O3,SEDANG,2016,6,15,2,2,3
2016-06-16,DKI4 (Lubang Buaya),0.0,0.5111655471107756,-0.017969127913960485,1.2685307617436512,-0.7288276798181484,0.6911519872559535,65.0,PM10,SEDANG,2016,6,16,3,3,3
2016-06-17,DKI3 (Jagakarsa),0.0,0.11329698774331595,0.04828455410169408,-0.37855779531374634,-0.15195744905807504,-1.2929512570800892,69.0,O3,SEDANG,2016,6,17,4,2,3
2016-06-18,DKI5 (Kebon Jeruk),0.0,-1.2508237872308312,-0.9455206761331244,2.334293945721967,-1.0790703199224787,0.5588784376335507,44.0,CO,BAIK,2016,6,18,5,0,0
2016-06-19,DKI4 (Lubang Buaya),0.0,-0.17089484037629804,-0.1504764919452696,2.334293945721967,1.022385520703503,-0.631583508968075,126.0,O3,TIDAK SEHAT,2016,6,19,6,2,5
2016-06-20,DKI3 (Jagakarsa),0.0,0.05645862211939316,0.04828455410169408,1.4623058861033449,0.7545529135648975,-0.8961306082128807,113.0,O3,TIDAK SEHAT,2016,6,20,0,2,5
2016-06-21,DKI5 (Kebon Jeruk),0.0,0.22697371899116156,-0.8130133121018153,2.3827377268118908,1.001783012462072,1.3525197353679679,125.0,O3,TIDAK SEHAT,2016,6,21,1,2,5
2016-06-22,DKI3 (Jagakarsa),0.0,0.05645862211939316,-0.08422280992961505,-0.47544535749359323,1.0429880289449343,-1.1606777074576864,127.0,O3,TIDAK SEHAT,2016,6,22,2,2,5
2016-06-23,DKI2 (Kelapa Gading),0.0,0.8521957408543123,0.04828455410169408,0.39654270212502896,0.6515403723577415,0.294331338388745,108.0,O3,TIDAK SEHAT,2016,6,23,3,2,5
2016-06-24,DKI5 (Kebon Jeruk),0.0,-1.4213388841025996,-0.8792669941174698,2.3827377268118908,0.8781679630134847,0.294331338388745,119.0,O3,TIDAK SEHAT,2016,6,24,4,2,5
2016-06-25,DKI3 (Jagakarsa),0.0,0.05645862211939316,-0.017969127913960485,-0.18478267095405249,0.6721428805991727,-1.4252248067024922,109.0,O3,TIDAK SEHAT,2016,6,25,5,2,5
2016-06-26,DKI1 (Bunderan HI),0.0,1.5342561283413858,0.44580664619562144,1.1716431995638041,-1.0584678116810475,-1.4252248067024922,83.0,PM10,SEDANG,2016,6,26,6,3,3
2016-06-27,DKI2 (Kelapa Gading),0.0,0.39748881586292995,-0.21673017396092417,0.7840929508444165,-0.06954741609235025,0.029784239143939278,73.0,O3,SEDANG,2016,6,27,0,2,3
2016-06-28,DKI3 (Jagakarsa),0.0,0.05645862211939316,-0.017969127913960485,0.5903178264847228,1.2490131113592462,-1.1606777074576864,137.0,O3,TIDAK SEHAT,2016,6,28,1,2,5
2016-06-29,DKI5 (Kebon Jeruk),0.0,0.5680039127346983,-0.8130133121018153,2.3827377268118908,0.486720306426292,-1.1606777074576864,100.0,O3,SEDANG,2016,6,29,2,2,3
2016-06-30,DKI3 (Jagakarsa),0.0,0.05645862211939316,-0.08422280992961505,0.5903178264847228,0.03346512511480572,-0.7638570585904778,78.0,O3,SEDANG,2016,6,30,3,2,3
2016-07-01,DKI5 (Kebon Jeruk),0.0,0.17013535336723876,-0.9455206761331244,2.3827377268118908,0.5691303393920167,-1.0284041578352836,104.0,O3,TIDAK SEHAT,2016,7,1,4,2,5
2016-07-02,DKI2 (Kelapa Gading),0.0,0.6816806439825439,-0.4817449020235424,1.1716431995638041,0.5691303393920167,0.16205778876634214,104.0,O3,TIDAK SEHAT,2016,7,2,5,2,5
2016-07-03,DKI3 (Jagakarsa),0.0,0.17013535336723876,-0.017969127913960485,0.008992453405641318,-0.13135494081664384,-1.4252248067024922,70.0,O3,SEDANG,2016,7,3,6,2,3
2016-07-04,DKI3 (Jagakarsa),0.0,-1.4213388841025996,-0.08422280992961505,-0.18478267095405249,-0.44039256443811176,-0.23476286010086642,55.0,O3,SEDANG,2016,7,4,0,2,3
2016-07-05,DKI3 (Jagakarsa),0.0,-0.22773320600022082,-0.08422280992961505,-0.08789510877420559,-0.1725599572995062,-0.23476286010086642,68.0,O3,SEDANG,2016,7,5,1,2,3
2016-07-06,DKI3 (Jagakarsa),0.0,0.22697371899116156,-0.017969127913960485,1.7529685726428856,-0.2137649737823686,-0.23476286010086642,66.0,O3,SEDANG,2016,7,6,2,2,3
2016-07-07,DKI3 (Jagakarsa),0.0,-0.3414099372480664,-0.017969127913960485,-0.9598831683928277,-0.254969990265231,-0.23476286010086642,64.0,O3,SEDANG,2016,7,7,3,2,3
2016-07-08,DKI5 (Kebon Jeruk),0.0,-1.1939854216069083,-0.8792669941174698,1.0747556373839573,-0.2343674820237998,-0.10248931047846357,65.0,O3,SEDANG,2016,7,8,4,2,3
2016-07-09,DKI5 (Kebon Jeruk),0.0,-0.0003797435045296367,-0.9455206761331244,1.9467436970025795,-0.06954741609235025,-0.23476286010086642,73.0,O3,SEDANG,2016,7,9,5,2,3
2016-07-10,DKI5 (Kebon Jeruk),0.0,0.28381208461508434,-0.8792669941174698,2.1405188213622734,-0.1725599572995062,-0.23476286010086642,68.0,O3,SEDANG,2016,7,10,6,2,3
2016-07-11,DKI3 (Jagakarsa),0.0,0.9658724721021579,-0.017969127913960485,0.49343026430487585,-0.4609950726795429,-0.23476286010086642,73.0,PM10,SEDANG,2016,7,11,0,3,3
2016-07-12,DKI2 (Kelapa Gading),0.0,-1.3645005184786767,-0.7467596300861606,-0.08789510877420559,-0.007739891368056671,-0.631583508968075,76.0,O3,SEDANG,2016,7,12,1,2,3
2016-07-13,DKI5 (Kebon Jeruk),0.0,0.34065045023900714,-0.9455206761331244,2.3827377268118908,0.28069522401198005,-0.4993099593456721,90.0,O3,SEDANG,2016,7,13,2,2,3
2016-07-14,DKI4 (Lubang Buaya),0.0,1.7047712252131542,-0.2829838559765787,1.6560810104630388,-0.7494301880595796,-0.4993099593456721,86.0,PM10,SEDANG,2016,7,14,3,3,3
2016-07-15,DKI4 (Lubang Buaya),0.0,0.34065045023900714,-0.21673017396092417,-0.8629956062129809,-0.9348527622324604,-1.0284041578352836,62.0,PM10,SEDANG,2016,7,15,4,3,3
2016-07-16,DKI4 (Lubang Buaya),0.0,-0.0003797435045296367,-0.3492375379922333,-0.7661080440331339,-0.9348527622324604,-0.7638570585904778,56.0,PM10,SEDANG,2016,7,16,5,3,3
2016-07-17,DKI3 (Jagakarsa),0.0,0.11329698774331595,-0.017969127913960485,0.8809805130242635,-0.11075243257521264,-1.2929512570800892,71.0,O3,SEDANG,2016,7,17,6,2,3
2016-07-18,DKI4 (Lubang Buaya),0.0,0.05645862211939316,-0.2829838559765787,0.6872053886645697,1.1872055866349525,-0.4993099593456721,134.0,O3,TIDAK SEHAT,2016,7,18,0,2,5
2016-07-19,DKI3 (Jagakarsa),0.0,-0.22773320600022082,0.04828455410169408,0.29965513994518206,0.7957579300477599,-1.4252248067024922,115.0,O3,TIDAK SEHAT,2016,7,19,1,2,5
2016-07-20,DKI5 (Kebon Jeruk),0.0,-1.02347032473514,-0.9455206761331244,2.2374063835421203,0.09527264983909929,-0.631583508968075,81.0,O3,SEDANG,2016,7,20,2,2,3
2016-07-21,DKI4 (Lubang Buaya),0.0,0.7385190096064668,-0.08422280992961505,0.008992453405641318,0.42491278170199837,-0.4993099593456721,97.0,O3,SEDANG,2016,7,21,3,2,3
2016-07-22,DKI2 (Kelapa Gading),0.0,0.9658724721021579,0.18079191813300322,0.49343026430487585,-0.5640076138866988,0.029784239143939278,73.0,PM10,SEDANG,2016,7,22,4,3,3
2016-07-23,DKI3 (Jagakarsa),0.0,-0.3414099372480664,0.04828455410169408,0.6872053886645697,0.21888769928768645,-1.1606777074576864,87.0,O3,SEDANG,2016,7,23,5,2,3
2016-07-24,DKI5 (Kebon Jeruk),0.0,0.34065045023900714,-0.8792669941174698,2.3827377268118908,0.5485278311505856,-0.3670364097232693,103.0,O3,TIDAK SEHAT,2016,7,24,6,2,5
2016-07-25,DKI3 (Jagakarsa),0.0,-1.1371470559829855,-0.017969127913960485,-0.18478267095405249,0.4043102734605672,-0.23476286010086642,96.0,O3,SEDANG,2016,7,25,0,2,3
2016-07-26,DKI2 (Kelapa Gading),0.0,-0.17089484037629804,-0.547998584039197,1.0747556373839573,1.990703408050769,0.029784239143939278,173.0,O3,TIDAK SEHAT,2016,7,26,1,2,5
2016-07-27,DKI3 (Jagakarsa),0.0,-0.05721810912845243,0.11453823611734865,-0.5723329196734401,1.434435685532127,-0.23476286010086642,146.0,O3,TIDAK SEHAT,2016,7,27,2,2,5
2016-07-28,DKI4 (Lubang Buaya),0.0,1.4205793970935403,-0.017969127913960485,-0.5723329196734401,-0.2961750067480934,-0.10248931047846357,81.0,PM10,SEDANG,2016,7,28,3,3,3
2016-07-29,DKI3 (Jagakarsa),0.0,0.45432718148685275,0.04828455410169408,0.008992453405641318,0.6103353558748791,-1.4252248067024922,106.0,O3,TIDAK SEHAT,2016,7,29,4,2,5
2016-07-30,DKI5 (Kebon Jeruk),0.0,-0.05721810912845243,-0.9455206761331244,2.3827377268118908,0.8781679630134847,-0.631583508968075,119.0,O3,TIDAK SEHAT,2016,7,30,5,2,5
2016-07-31,DKI3 (Jagakarsa),0.0,-0.11405647475237524,0.11453823611734865,-0.18478267095405249,0.6103353558748791,-1.2929512570800892,106.0,O3,TIDAK SEHAT,2016,7,31,6,2,5
2016-08-01,DKI3 (Jagakarsa),0.0,-0.05721810912845243,0.11453823611734865,-0.7661080440331339,0.486720306426292,-1.2929512570800892,100.0,O3,SEDANG,2016,8,1,0,2,3
2016-08-02,DKI2 (Kelapa Gading),0.0,-0.8529552278633716,-0.6142522660548515,0.20276757776533513,1.125398061910659,0.029784239143939278,131.0,O3,TIDAK SEHAT,2016,8,2,1,2,5
2016-08-03,DKI5 (Kebon Jeruk),0.0,-0.3414099372480664,-0.8792669941174698,2.0436312591824266,1.228410603117815,-1.0284041578352836,136.0,O3,TIDAK SEHAT,2016,8,3,2,2,5
2016-08-04,DKI2 (Kelapa Gading),0.0,0.17013535336723876,-0.4817449020235424,0.8809805130242635,1.1666030783935213,0.16205778876634214,133.0,O3,TIDAK SEHAT,2016,8,4,3,2,5
2016-08-05,DKI3 (Jagakarsa),0.0,0.7953573752303895,0.11453823611734865,0.20276757776533513,0.6515403723577415,-1.1606777074576864,108.0,O3,TIDAK SEHAT,2016,8,5,4,2,5
2016-08-06,DKI3 (Jagakarsa),0.0,0.9090341064782351,0.11453823611734865,-0.18478267095405249,0.21888769928768645,-1.2929512570800892,87.0,O3,SEDANG,2016,8,6,5,2,3
2016-08-07,DKI2 (Kelapa Gading),0.0,-0.11405647475237524,-0.21673017396092417,0.20276757776533513,0.8781679630134847,-0.3670364097232693,119.0,O3,TIDAK SEHAT,2016,8,7,6,2,5
2016-08-08,DKI5 (Kebon Jeruk),0.0,-0.11405647475237524,-0.8792669941174698,1.4623058861033449,0.012862616873374522,-0.8961306082128807,77.0,O3,SEDANG,2016,8,8,0,2,3
2016-08-09,DKI3 (Jagakarsa),0.0,-1.0803086903590629,0.11453823611734865,-0.37855779531374634,-0.2755724985066622,-1.2929512570800892,63.0,O3,SEDANG,2016,8,9,1,2,3
2016-08-10,DKI5 (Kebon Jeruk),0.0,-0.11405647475237524,-0.8792669941174698,2.3827377268118908,0.5279253229091544,-0.10248931047846357,102.0,O3,TIDAK SEHAT,2016,8,10,2,2,5
2016-08-11,DKI3 (Jagakarsa),0.0,0.05645862211939316,0.18079191813300322,-0.2816702331338994,0.23949020752911765,-1.0284041578352836,88.0,O3,SEDANG,2016,8,11,3,2,3
2016-08-12,DKI3 (Jagakarsa),0.0,0.17013535336723876,0.18079191813300322,-0.37855779531374634,0.8781679630134847,-1.2929512570800892,119.0,O3,TIDAK SEHAT,2016,8,12,4,2,5
2016-08-13,DKI3 (Jagakarsa),0.0,0.17013535336723876,0.11453823611734865,-0.5723329196734401,0.5485278311505856,-1.4252248067024922,103.0,O3,TIDAK SEHAT,2016,8,13,5,2,5
2016-08-14,DKI3 (Jagakarsa),0.0,-0.3414099372480664,0.04828455410169408,-0.7661080440331339,-0.09014992433378144,-1.557498356324895,72.0,O3,SEDANG,2016,8,14,6,2,3
2016-08-15,DKI5 (Kebon Jeruk),0.0,-1.2508237872308312,-0.9455206761331244,2.3827377268118908,0.919372979496347,-0.3670364097232693,121.0,O3,TIDAK SEHAT,2016,8,15,0,2,5
2016-08-16,DKI3 (Jagakarsa),0.0,0.9090341064782351,0.31329928216431235,0.10588001558548822,0.6309378641163104,-0.8961306082128807,107.0,O3,TIDAK SEHAT,2016,8,16,1,2,5
2016-08-17,DKI3 (Jagakarsa),0.0,1.7047712252131542,0.18079191813300322,0.7840929508444165,-0.44039256443811176,-0.8961306082128807,86.0,PM10,SEDANG,2016,8,17,2,3,3
2016-08-18,DKI5 (Kebon Jeruk),0.0,-0.3414099372480664,-0.8792669941174698,2.3827377268118908,0.012862616873374522,-0.4993099593456721,77.0,O3,SEDANG,2016,8,18,3,2,3
